1711621;сами;самъ;Pd;-p---mn--i;-s---mi--i:самѣмъ|-s---mn--i:самъ,самʼ,сам꙽,саме|-p---mi--i:самѣми|-s---fn--i:сама|-p---nl--i:самѣхъ|-d---md--i:самѣма|-d---mn--i:сама|-s---md--i:самому,самамѹ,самомѹ,сомомѹ,Самомѹ|-s---mg--i:самого,самаго|-p---mg--i:самѣхъ,самыхъ|-p---ma--i:самыя|-s---fd--i:самой,самои|-s---fl--i:самои|-p---md--i:самимъ,самымъ|-s---fg--i:самыя|-s---ng--i:самого|-s---nn--i:самое|-p---fl--i:самѣхъ|-p---fg--i:самѣх|-s---na--i:самое|-s---nl--i:самом|-s---fa--i:саму|-d---mg--i:самаю;сами,самы,самї,Сами
1711622;на;на;R-;---------n;no distractor;на
1711623;сѧ;себе;Pk;3s---ma--i;3s---qd--i:собѣ,себе,себѣ|3s---md--i:собѣ,себе,собе,себѣ,Себѣ,сѣбѣ|3p---md--i:собѣ,себѣ|3s---ml--i:собѣ,себѣ,себе,СЕБѢ,сѣбѣ,събѣ|3s---qg--i:собе,себе,себѧ,себя|3s---fd--i:собѣ,сѣбе,себѣ,собҍ|3s---mi--i:соб[ою|3s---fi--i:собою|3s---mg--i:себе,собе,собя,себя,собѧ,себѣ,себѧ|3s---qi--i:собою|3s---ql--i:себѣ,собе|3s---fg--i:себѧ,сѣбѧ,себе|3s---fl--i:себѣ,собѣ|3s---fa--i:сїѧ|3p---mi--i:собою|3d---md--i:себе,себѣ|3s---nd--i:си|3s---ni--i:собою|3p---mg--i:себѣ,себе;сѧ,ся,са,сꙗ,собѧ,себѧ,собя,себя
1711624;рѣша;рещи;V-;3paia----i;--pna----i:рещи-|-pupamn-si:рекъше|3saia----i:рече,Рече,рѣче,реч҃,речь|1paia----i:рекохомъ|-supana-si:рекъше,рек꙽ше|-ppppmn-wi:рекомии|3daia----i:рекоста|-supamn-si:рекъ,рѣхъ,Рекъ|-sppamn-si:р]ека|-pppamn-si:рекоуче,рекоуще|2ppma----i:рьцѣте,речете|-sppafn-si:рькуще,рькущи|-suppnn-si:реченно|2spma----i:речши|-supafn-si:рекъши|1ppma----i:рцѣмъ|-spppma-wi:рекомыи|-sspamn-si:реклъ|1saia----i:рекохъ,рѣкъхъ|1spia----i:реку,рекѹ|-supamd-si:рекшемꙋ|2paia----i:рекосте|-dupamd-si:рекшема|3siia----i:речаше|3spia----i:речетъ,речеть|-sppamd-si:рекущю,рекѹщю|3ppia----i:рекуть,рекутъ,рекѹть,рекꙋтъ|1ppia----i:речемъ|-dspamn-si:рекла|-pspamn-si:рекъли|-sppamn-wi:рекыи|-dupamn-si:рекъша|-supang-wi:рекъшааго|-supamg-si:рекъша|-suppnn-wi:реченʼное|-spppmn-si:рк|1dpia----i:речеве|-supana-wi:рекъшеѥ|2ppia----i:речете|-supamd-wi:рекъшюѹмѹ|-pupamd-si:рекъшемъ|-supann-wi:рекшеѥ|-supamg-wi:рекъшааго|-sppamg-si:рекѹща,рекуща|-supann-si:рек꙽ше|-spppmn-wi:рекомыи|-suppnd-wi:реченномѹ|-pupamd-wi:рекшимъ|-puppna-wi:реченнаѧ|-suppml-wi:реченѣм|-spppfn-wi:рекомая|-dppamn-si:рекуща|-pppafn-si:ркучи;рѣша,рекоша,рекъша,рокоша,рѣше,рекошѧ,ркоша,реша,рекошя
1711625;сами;самъ;Pd;-p---mn--i;-s---mi--i:самѣмъ|-s---mn--i:самъ,самʼ,сам꙽,саме|-p---mi--i:самѣми|-s---fn--i:сама|-p---nl--i:самѣхъ|-d---md--i:самѣма|-d---mn--i:сама|-s---md--i:самому,самамѹ,самомѹ,сомомѹ,Самомѹ|-s---mg--i:самого,самаго|-p---mg--i:самѣхъ,самыхъ|-p---ma--i:самыя|-s---fd--i:самой,самои|-s---fl--i:самои|-p---md--i:самимъ,самымъ|-s---fg--i:самыя|-s---ng--i:самого|-s---nn--i:самое|-p---fl--i:самѣхъ|-p---fg--i:самѣх|-s---na--i:самое|-s---nl--i:самом|-s---fa--i:саму|-d---mg--i:самаю;сами,самы,самї,Сами
1711626;в;въ;R-;---------n;no distractor;в
1711627;себѣ;себе;Pk;3s---ml--i;3s---qa--i:стѧ,сиѧ,с꙽ѧ|3p---ma--i:сѧ|3s---ma--i:собѧ,себѧ|3s---qg--i:собе,себе,себѧ,себя|3s---mi--i:соб[ою|3s---fi--i:собою|3s---qi--i:собою|3s---fg--i:себѧ,сѣбѧ,себе|3s---fa--i:сїѧ|3p---mi--i:собою|3s---nd--i:си|3s---ni--i:собою;собѣ,себѣ,себе,СЕБѢ,сѣбѣ,събѣ
1711628;поищемъ;поискати;V-;1ppia----i;2spia----i:поищеши|-pupafn-si:поискавъше|--pna----i:поискати;поищемъ
1711629;собѣ;себе;Pk;3s---qd--i;3s---qa--i:стѧ,сиѧ,с꙽ѧ|3p---ma--i:сѧ|3s---ma--i:собѧ,себѧ|3s---qg--i:собе,себе,себѧ,себя|3s---mi--i:соб[ою|3s---fi--i:собою|3s---mg--i:себе,собе,собя,себя,собѧ,себѣ,себѧ|3s---qi--i:собою|3s---ql--i:себѣ,собе|3s---fg--i:себѧ,сѣбѧ,себе|3s---fa--i:сїѧ|3p---mi--i:собою|3d---md--i:себе,себѣ|3s---nd--i:си|3s---ni--i:собою|3p---mg--i:себѣ,себе;собѣ,си,сꙗ,себе,себѣ,ся
1711630;кнѧзѧ;кънязь;Nb;-s---mg--i;-s---md--i:кънѧзю,кн҃ѧзю,кънѧзѹ|-s---mv--i:кънѧже|-p---md--i:кънꙗземъ|-p---mg--i:кн҃ѧзеи|-s---mn--i:кънѧзь,кн҃ѧзь|-s---mi--i:кнѧземъ,кнѧземь,кнꙗзьмь,кнѧзьмь,кн҃ѕемъ,кн҃земъ,кнѧзем҃,кн҃зѣмь,кнз҃емь|-s---ma--i:кнѧзь,кн҃зь|-p---mn--i:кнѧзи,князи,кнꙗзи,кн҃зи|-s---ml--i:кнѧзѣ,кнѧзи,князи,князе,кнѕ҃е,кн҃ѕе,кнз҃и,кн҃зи|-p---ml--i:кънѧзьхъ|-p---mi--i:князьми|-p---ma--i:кнѧзи,кн҃зи,князи|-d---md--i:кн҃зема|-d---mi--i:кн҃зьма;кнѧзѧ,князя,кнѧѕѧ,кн҃ѕѧ,кн҃зя,кн҃зѧ,кнꙗзѧ,кнꙗзꙗ,кнѧзꙗ,кн҃ѧзѧ,кн҃жѧ,кнз҃ѧ,кнзя,кънѧзѧ,кнжя,кънязя
1711631;иже;иже;Pr;-s---mn--i;-s---fg--i:неяже,неꙗже,неѧже|-s---nn--i:ѥ же|-s---ng--i:негоже,ѥго же|-s---na--i:не же|-s---nd--i:немуже,ѥмѹ же|-p---mg--i:нихъ же|-p---ml--i:нихъ же|-s---fa--i:ню же|-s---fl--i:неи же,нѥи же|-p---nn--i:яже,ꙗже|-s---mg--i:него же|-s---ml--i:нем꙽ же,немь же|-s---md--i:ему же,єму же|-s---ni--i:имьже|-d---fg--i:неюже|-p---na--i:нѧже|-p---md--i:имʼ же|-p---ng--i:ихъ же|-d---mg--i:еюже|-d---mn--i:яже|-p---fi--i:имиже|-p---fn--i:яже,ꙗже|-s---mi--i:нимь же|-p---fd--i:имъже|-s---fi--i:ѥюже,еюже|-s---nl--i:нем꙽ же|-p---fg--i:них꙽же|-p---ni--i:ими же|-p---nl--i:них꙽же|-s---fd--i:нее же|-p---nd--i:им꙽же;иже,Иже,ИЖЕ,ꙇже,иж
1711632;бы;быти;V-;3saia----i;no distractor;быс,бы,быша,бысть,б҃ы,Быс,беѣ,бꙑсть,бъ,бе,бь,б,быст,быстъ,бы҃с,быс҃,быстʼ,бы҃,бꙑс҃,Выс,бꙑт҃,бꙑ,бысь,выс,быт
1711633;володѣлъ;володѣти;V-;-sspamn-si;-pppamd-si:володѣющемъ|3ppia----i:володѣють|--pna----i:володѣти|-sppamn-si:володѣя;володѣлъ
1711634;нами;мы;Pp;1p---mi--i;1p---ml--i:насъ|1p---mn--i:мьы|1p---md--i:намъ,Намъ,нам꙽,намо|1p---qd--i:намъ|1p---qg--i:насъ|1p---ma--i:насъ|1p---qa--i:ны|1p---mg--i:насъ,нас҃,насо|1p---fn--i:мы|1p---fd--i:намъ;нами
1711635;и;и;C-;---------n;no distractor;и
1711636;судилъ;судити;V-;-sspamn-si;2spma----i:суди|---u--a--i:судитъ|3siia----i:судѧше,судяше|--pna----i:соудити|-sppamn-wi:судѧи|2ppma----i:судите,сѹдите|1spia----i:сѹжѹ|3spia----i:сѹдитъ,сѹдить|3ppia----i:судѧть|1paia----i:судихом|2ppia----i:судите;судилъ,сѹдил,судил
1711637;по;по;R-;---------n;no distractor;по
1711638;праву;право;Nb;-s---nd--i;no distractor;праву
1711639;идаша;ити;V-;3paia----i;3spia----i:идеть,идетъ,ꙇдеть,идѣть|--pna----i:итʼти,итьти,итъти|3saia----i:иде,Иде,іде,иле|-sppafd-si:идучи|-sppamd-si:идоущꙋ|-pppamn-si:идуче,идуще,ꙇдучи,идѹще,идѹце,идуце|1ppia----i:идемъ,идем҃|3ppia----i:идоуть|2ppma----i:идѣте|2spia----i:идеши,идешь|1spia----i:иду,идѹ,идꙋ|-sppafn-si:идущи|3daia----i:идоста,идѧста|2spma----i:иди|-supamn-si:ишедъ|-pupamn-si:шедъше,шьдъше|-pppama-si:идуща|-sppamn-si:ꙇдучи,идучи|3piia----i:идѧхуть|-supamd-si:шедъшю,шьдъшю|-pppamd-si:идущемъ,идѹщемъ|-sppamg-si:идуща,идуча|3siia----i:идꙗшеть|-sppama-si:идущь|2ppia----i:идете,идите|-sspamn-si:шелъ,шьлъ|-sppami-wi:идущимъ|-sppann-si:идуще|1saia----i:идохъ|1paia----i:идохом|-pspamn-si:шьли|-dppamd-si:идущема|-sppamn-wi:Идыи,идыи|3dpia----i:идета|-pppamd-wi:идущимъ|-supafn-si:шедъши|-dupamd-si:шедъшема|1ppma----i:идемъ;идоша,идаша,Идоша,Їдоша,доша
1711640;за;за;R-;---------n;no distractor;за
1711641;море;море;Nb;-s---na--i;-s---ng--i:морїꙗ|-s---nd--i:морю|-s---ni--i:моремъ,моремь|-p---ng--i:морь|-p---na--i:морѧ|-s---ma--i:мъре;море,морѧ,морѣ,моря
1711642;къ;къ;R-;---------n;no distractor;къ
1711643;варѧгомъ;варягъ;Nb;-p---md--i;-p---mn--i:варѧзи|-p---mg--i:варѧгъ|-p---ma--i:варѧги,вариги,варѧгы,вѧрѧгы|-p---mi--i:варѧги,варѧгы|-d---mn--i:варѧга|-s---mn--i:варѧгъ|-d---ma--i:варѧга,варꙗга;варѧгомъ,варягомъ
1711644;к;къ;R-;---------n;no distractor;к
1711645;русі;русь;Ne;-s---fd--i;-s---fn--i:русь,рьсь,срьу|-s---fg--i:роуси|-s---fl--i:роусе|-s---fa--i:русь,рѹсь,рѹс҃|-s---fi--i:роусию;руси,русі,рѹси,роуси
1711646;сице;сице;Df;---------n;no distractor;сице
1711647;бо;бо;Df;---------n;no distractor;бо
1711648;сѧ;себе;Pk;3s---qa--i;no distractor;сѧ,с,стѧ,ся,ца,сиѧ,са,сꙗ,сї,ц,ця,cꙗ,с꙽ѧ,шь,се,с҃,сь,стя,сия,си,cя,с꙽я
1711649;звахуть;зъвати;V-;3piia----i;-spppfa-si:зовему|3spia----i:зоветь,зоветъ|3ppia----i:зовоуть|-spppfn-wi:зовомая,зовемая|1saia----i:звахъ|--pna----i:звати|2ppia----i:зовѣте|-suppmn-si:званъ|-puppmg-wi:званныхъ|-supamn-wi:звавыи|-suppmn-wi:званои|-pppamn-si:звали|-pspamn-si:звали|-spppmn-si:зовомъ|-sppamn-si:зовѹщь|-puppmn-si:звани|-spppml-wi:зовомѣм|1paia----i:звахом|-spppmn-wi:зовомыи|-spppfd-wi:зовомѣи|1ppia----i:зовемъ|-ppppnn-wi:зовемая|3siia----i:зваше;зваху,звахуть
1711650;и;и;C-;---------n;no distractor;и
1711651;варѧзи;варягъ;Nb;-p---mn--i;-p---mg--i:варѧгъ|-p---ma--i:варѧги,вариги,варѧгы,вѧрѧгы|-p---md--i:варѧгомъ|-p---mi--i:варѧги,варѧгы|-d---mn--i:варѧга|-s---mn--i:варѧгъ|-d---ma--i:варѧга,варꙗга;варѧзи,варязи
1711652;суть;быти;V-;3ppia----i;3spia----i:есть,етсь,ѥсть,естъ,есте|-pppamd-wi:сѹщиимъ|3saia----i:бысть,бꙑсть,быстъ,быстʼ|3siia----i:будѧше,бѧшеть,бѹдꙗше,бѹдѧше,бꙋдѧше,бяшетъ,Бяшеть|-pppama-wi:сущая,сѹщаѧ|3pfia----i:боудоуть|-supamn-si:бывше|3piia----i:бѣахѹть|3paia----i:быша,бꙑша|-sspamn-si:былъ,был꙽,бꙑлъ,бꙑло,бꙑле|--pna----i:быти,бꙑти,быть,Быти|-pppamn-si:соущи,соуще|3diia----i:бѧста,бѣста,беста|1piia----i:бѧхомъ|-pspann-si:была,были|-sppafd-wi:сущеи,сѹщеи|-sppafd-si:сущи,суще,сѹщи,сѹще|-sppamg-si:соуща|1spia----i:ес꙽мь,есемо,есьмь,есьмъ|3spma----i:буди,бѹди,бѹдь,бꙋди|3daia----i:быста,бѣста,бꙑста|3sfia----i:боудеть,боудетъ,боудѣте,боудѣть,боудѣтѣ|-supafd-si:бывъши|-supanl-wi:бывшемъ|-supang-wi:бывшаго|-sfpama-wi:будущии,будущїи,бѹдѹщии,бѹдѹщиї|-sfpamn-wi:будущии|-pppamg-wi:сѹщиихъ|1ppia----i:ес꙽мы|-pfpama-wi:будущая|2spia----i:бѹдеши|1paia----i:быхомъ,быхъмъ|2ppia----i:есте,ѥсте,естя,єсте|-pupamn-si:бывъше|-sppafa-si:сущю,сѹщю,сѹщȣ,сѹщѹ|-supafn-si:бывши|1sfia----i:буду,бѹдѹ|2spma----i:буди,бѹди,бꙋди|-sppafn-si:соущи|-pupana-wi:бывшая|1pfia----i:будемъ|-sspafn-si:была|-pspamn-si:были,Были|2paia----i:бысте,бѣсте|-sppang-wi:сущаго,сѹщаго|2dfia----i:будета|3dpia----i:еста,ѥста|2sfia----i:бѹдеш]и|-pupamd-wi:бывшимъ|-supamd-si:бывъшю,быв꙽шѹ|-sppamn-wi:соущїи|-sspann-si:был҃о|-supana-wi:бывъшеѥ|-supafa-si:бывшю,бывши|-pppama-si:суща,сѹща|-pppamd-si:сущемъ,сѹщемъ|-sppamd-si:сущю,сѹщю,сущу,сѹщѹ,сѹщȣ,сꙋщꙋ,сѹщꙋ|1saia----i:быхъ,бѧхъ,бꙑхо|2daia----i:быста|-dppamn-si:суща|2dpia----i:еста,ѥста|-sppafa-wi:сущюю|-sppama-si:сущи,сѹщь|-sppand-si:соущꙋ|2pfia----i:боудѣте|1dpia----i:есвѣ,есвҍ|1siia----i:бѣхъ|1dfia----i:будевѣ,бѹдевѣ|-pspafn-si:были|-supand-si:бывъшю,быв꙽шѹ|-sppamg-wi:сѹщааго|-pppamn-wi:соущїи|-pppami-wi:сѹщиими|-sfpamg-wi:бѹдѹщаго|-dppamg-si:сѹщю|-dupamg-si:бывъшю|2saia----i:бысть|2ppma----i:будѣте|-sfpaml-wi:бѹдѹщемъ|-pppann-wi:сущие|-sppann-wi:сущее|-supamn-wi:бывыи,бывьї|-sppamn-si:сѹщь,буда|-supamg-si:бывъша|2siia----i:бѣ|-pppaml-wi:сѹщиихъ|-sppann-si:сѹще|-pppana-si:сѹща|-sppafn-wi:сѹщаꙗ,сѹщаѧ|-sppana-si:сѹще|-pppang-wi:сѹщиихъ,бѹдꙋщих|-sppama-wi:сѹщии|-pppana-wi:соущаѧ|-pppand-si:сѹщемъ|-sppamd-wi:сѹщюѹмѹ|-pupamn-wi:бывъшеи|1ppma----i:бѹдѣмъ|-pupamd-si:бывъшемъ|-sppang-si:сѹща|-dppamd-si:сѹщема|-pupamg-wi:бывъшиихъ|-pppafd-wi:соущимъ|-supafa-wi:бывшꙋю,бывшюю|-supamg-wi:быв꙽шаго|-sfpang-wi:бѹдꙋщаго|-pfpann-wi:бѹдѹщаѧ|-supann-wi:быв꙽шее|-pfpand-wi:бѹдꙋщим|-sfpana-wi:бѹдꙋщее|-pfpana-wi:бѹдꙋщаѧ,будущая|-pupang-wi:быв꙽шихъ|-sppana-wi:сѹщее|-pupama-wi:быв꙽шаѧ|-dspamn-si:была|-supama-wi:бывшии|-pppann-si:суща|-dupamg-wi:бывшею|-supang-si:бывша;суть,сутъ,сут,Суть,сѹть,сѹт,бдуть,соуть,сꙋть
1711653;яко;яко;Dq;---------n;no distractor;яко
1711654;се;се;I-;---------n;no distractor;се
1711655;друзии;другыи;A-;-p---mnpwi;-s---fnpwi:дроугая|-s---fapwi:другую,дрѹгѹю|-s---napwi:другое,дрȣгоѥ|-s---mdpwi:другому,дрꙋгомѹ|-p---mdpwi:дрѹгыимъ|-s---nnpwi:другое,дрꙋгое|-s---ngpwi:другога,другаго|-s---fgpwi:другоѣ,дрѹгїѧ,другия|-p---mdpsi:другомъ|-p---flpwi:другых|-s---mapwi:другыи,дрѹгыи,дрѹгꙑи|-s---mlpsi:друзѣмь|-p---mipwi:другыми|-s---mnpwi:другыи,дрѹгыи,дрꙋгїи,дрѹгїи|-s---mgpwi:другаго,дрѹгаго,другого|-p---mnpsi:другї|-s---mipwi:другымь|-p---fnpwi:другыя,дрѹгыѧ,дрꙋгїѧ|-s---mdpsi:дрѹгѹ|-s---mlpwi:другомъ|-p---napwi:дрꙋгаѧ|-p---fipwi:дрꙋгими|-s---mgpsi:дроуга|-p---mapsi:друзи|-p---nnpwi:другыя|-p---mgpwi:других,другых|-s---nlpsi:друзѣ;друзии,друзіи,дрѹзии,дрꙋзїи,дрꙋѕїи,дрꙋѕии,дроузии,дрѹгꙑꙗ,дрꙋгие,другыя,другие
1711656;зовут;зъвати;V-;3ppia----i;-spppfa-si:зовему|3spia----i:зоветь,зоветъ|3piia----i:звахуть|-spppfn-wi:зовомая,зовемая|1saia----i:звахъ|--pna----i:звати|2ppia----i:зовѣте|-suppmn-si:званъ|-puppmg-wi:званныхъ|-supamn-wi:звавыи|-suppmn-wi:званои|-pppamn-si:звали|-pspamn-si:звали|-spppmn-si:зовомъ|-sppamn-si:зовѹщь|-puppmn-si:звани|-spppml-wi:зовомѣм|1paia----i:звахом|-spppmn-wi:зовомыи|-spppfd-wi:зовомѣи|1ppia----i:зовемъ|-ppppnn-wi:зовемая|3siia----i:зваше;зовут,зооуть,зовуть,зовутъ,зовѹт,зовѹть,зовоуть,зоуть
1766110;сѧ;себе;Pk;3s---qa--i;no distractor;сѧ,с,стѧ,ся,ца,сиѧ,са,сꙗ,сї,ц,ця,cꙗ,с꙽ѧ,шь,се,с҃,сь,стя,сия,си,cя,с꙽я
1711657;свое;свои;Nb;-p---mn--i;no distractor;свое
1711658;друзии;другыи;A-;-p---mnpwi;-s---fnpwi:дроугая|-s---fapwi:другую,дрѹгѹю|-s---napwi:другое,дрȣгоѥ|-s---mdpwi:другому,дрꙋгомѹ|-p---mdpwi:дрѹгыимъ|-s---nnpwi:другое,дрꙋгое|-s---ngpwi:другога,другаго|-s---fgpwi:другоѣ,дрѹгїѧ,другия|-p---mdpsi:другомъ|-p---flpwi:другых|-s---mapwi:другыи,дрѹгыи,дрѹгꙑи|-s---mlpsi:друзѣмь|-p---mipwi:другыми|-s---mnpwi:другыи,дрѹгыи,дрꙋгїи,дрѹгїи|-s---mgpwi:другаго,дрѹгаго,другого|-p---mnpsi:другї|-s---mipwi:другымь|-p---fnpwi:другыя,дрѹгыѧ,дрꙋгїѧ|-s---mdpsi:дрѹгѹ|-s---mlpwi:другомъ|-p---napwi:дрꙋгаѧ|-p---fipwi:дрꙋгими|-s---mgpsi:дроуга|-p---mapsi:друзи|-p---nnpwi:другыя|-p---mgpwi:других,другых|-s---nlpsi:друзѣ;друзии,друзіи,дрѹзии,дрꙋзїи,дрꙋѕїи,дрꙋѕии,дроузии,дрѹгꙑꙗ,дрꙋгие,другыя,другие
1711659;же;же;Df;---------n;no distractor;же
1711660;оурмане;урмане;Nb;-p---mn--i;no distractor;оурмане,урмане
1711661;анъглѧне;аньгляне;Nb;-p---mn--i;no distractor;анъглѧне,анъгляне
1711662;друзіи;другыи;A-;-p---mnpwi;-s---fnpwi:дроугая|-s---fapwi:другую,дрѹгѹю|-s---napwi:другое,дрȣгоѥ|-s---mdpwi:другому,дрꙋгомѹ|-p---mdpwi:дрѹгыимъ|-p---mapwi:другия,друзии,другыя,другыѣ,дрѹгыѧ,дрѹгиѧ,дрѹгꙑꙗ,дгугыѣ,другыꙗ,дгугыꙗ|-s---nnpwi:другое,дрꙋгое|-s---ngpwi:другога,другаго|-s---fgpwi:другоѣ,дрѹгїѧ,другия|-p---mdpsi:другомъ|-p---flpwi:другых|-s---mapwi:другыи,дрѹгыи,дрѹгꙑи|-s---mlpsi:друзѣмь|-p---mipwi:другыми|-s---mnpwi:другыи,дрѹгыи,дрꙋгїи,дрѹгїи|-s---mgpwi:другаго,дрѹгаго,другого|-p---mnpsi:другї|-s---mipwi:другымь|-p---fnpwi:другыя,дрѹгыѧ,дрꙋгїѧ|-s---mdpsi:дрѹгѹ|-s---mlpwi:другомъ|-p---napwi:дрꙋгаѧ|-p---fipwi:дрꙋгими|-s---mgpsi:дроуга|-p---mapsi:друзи|-p---nnpwi:другыя|-p---mgpwi:других,другых|-s---nlpsi:друзѣ;друзии,друзіи,дрѹзии,дрꙋзїи,дрꙋѕїи,дрꙋѕии,дроузии,дрѹгꙑꙗ,дрꙋгие,другыя,другие
